site,date,start_hour,value,variable,units,quality,prelim,name 
3810,2017-10-12,8,0.0771,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,9,0.0603,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,10,0.0286,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,11,0.0237,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,12,0.0229,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,13,0.0225,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,14,0.0254,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,15,0.0279,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,16,0.0282,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,17,0.0333,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,18,0.0355,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,19,0.0324,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,20,0.0444,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,21,0.0385,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,22,0.0280,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,23,0.0288,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,0,0.0270,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,1,0.0260,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,2,0.0236,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,4,0.0485,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,5,0.0811,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,6,0.1367,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,7,0.0977,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,8,0.0999,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,9,0.0618,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,10,0.0496,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,11,0.0376,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,12,0.0264,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,13,0.0230,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,14,0.0276,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,15,0.0289,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,16,0.0296,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,17,0.0323,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,18,0.0243,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,19,0.0207,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,20,0.0262,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,21,0.0359,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,22,0.0359,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,23,0.0251,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,0,0.0425,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,1,0.0384,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,2,0.0333,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,4,0.0242,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,5,0.0558,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,6,0.0404,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,7,0.0487,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,8,0.0473,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,9,0.0173,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,10,0.0109,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,11,0.0172,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,12,0.0166,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,13,0.0157,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,14,0.0164,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,15,0.0218,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,16,0.0236,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,17,0.0382,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,18,0.0455,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,19,0.0387,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,20,0.0310,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,21,0.0305,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,22,0.0257,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,23,0.0432,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,0,0.0550,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,1,0.0558,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,2,0.0592,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,4,0.0438,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,5,0.0494,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,6,0.0550,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,7,0.0644,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,8,0.0343,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,9,0.0216,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,10,0.0177,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,11,0.0161,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,12,0.0184,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,13,0.0173,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,14,0.0194,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,15,0.0151,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,16,0.0218,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,17,0.0274,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,18,0.0374,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,19,0.0495,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,20,0.0465,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,21,0.0548,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,22,0.0492,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,23,0.0603,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,0,0.0607,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,1,0.0551,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,2,0.0405,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,4,0.0774,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,5,0.0715,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,6,0.1072,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,7,0.1329,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,9,0.0571,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,10,0.0507,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,11,0.0399,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,12,0.0496,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,13,0.0354,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,14,0.0316,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,15,0.0420,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,16,0.0329,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,17,0.0376,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,18,0.0736,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,19,0.1000,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,20,0.0553,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,21,0.0797,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,22,0.0837,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,23,0.0980,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,0,0.0897,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,1,0.0721,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,2,0.0628,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,4,0.0697,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,5,0.0927,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,6,0.1427,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,7,0.1741,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,8,0.1292,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,9,0.0928,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,10,0.0609,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,11,0.0525,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,12,0.0300,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,13,0.0458,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,14,0.0278,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,15,0.0248,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,16,0.0338,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,17,0.0618,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,18,0.0471,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,19,0.0540,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,20,0.0536,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,21,0.0320,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,22,0.0235,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,23,0.0239,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,0,0.0206,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,1,0.0265,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,2,0.0198,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,4,0.0471,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,5,0.0606,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,6,0.0332,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,7,0.0386,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,8,0.0589,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,9,0.0623,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,10,0.0579,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,11,0.0470,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,12,0.0428,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,13,0.0297,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,14,0.0283,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,15,0.0378,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,16,0.0274,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,17,0.0243,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,18,0.0327,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,19,0.0358,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,20,0.0290,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,21,0.0294,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,22,0.0238,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,23,0.0155,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,0,0.0146,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,1,0.0106,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,2,0.0046,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,4,0.0152,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,5,0.0123,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,6,0.0118,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,7,0.0132,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,8,0.0165,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,9,0.0289,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,10,0.0197,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,11,0.0144,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,12,0.0177,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,13,0.0189,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,14,0.0088,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,15,0.0131,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,16,0.0147,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,17,0.0096,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,18,0.0094,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,19,0.0136,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,20,0.0149,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,21,0.0128,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,22,0.0071,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,23,0.0049,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,0,0.0040,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,1,0.0075,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,2,0.0052,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,4,0.0260,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,5,0.0535,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,6,0.0624,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,7,0.0462,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,8,0.0300,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,9,0.0216,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,10,0.0187,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,11,0.0233,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,12,0.0150,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,13,0.0160,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,14,0.0183,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,15,0.0163,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,16,0.0199,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,17,0.0213,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,18,0.0109,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,19,0.0110,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,20,0.0131,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,21,0.0214,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,22,0.0164,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,23,0.0115,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,0,0.0104,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,1,0.0196,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,2,0.0195,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,4,0.0270,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,5,0.0350,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,6,0.0747,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,7,0.0619,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,8,0.0427,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,9,0.0351,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,10,0.0227,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,11,0.0174,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,12,0.0178,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,13,0.0176,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,14,0.0178,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,15,0.0178,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,16,0.0192,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,17,0.0226,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,18,0.0166,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,19,0.0163,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,20,0.0168,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,21,0.0190,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,22,0.0251,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,23,0.0182,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,0,0.0275,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,1,0.0368,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,2,0.0328,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,4,0.0179,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,5,0.0246,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,6,0.0497,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,7,0.0608,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,8,0.0534,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,9,0.0210,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,10,0.0166,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,11,0.0127,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,12,0.0131,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,13,0.0152,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,14,0.0162,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,15,0.0166,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,16,0.0150,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,17,0.0226,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,18,0.0266,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,19,0.0336,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,20,0.0417,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,21,0.0338,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,22,0.0285,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,23,0.0482,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,0,0.0463,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,1,0.0368,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,2,0.0416,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,4,0.0743,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,5,0.0818,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,6,0.1022,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,7,0.1190,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,8,0.0904,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,9,0.0549,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,10,0.0252,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,11,0.0231,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,12,0.0252,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,13,0.0270,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,14,0.0263,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,15,0.0289,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,16,0.0343,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,17,0.0513,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,18,0.0515,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,19,0.0722,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,20,0.0577,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,21,0.0352,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,22,0.0346,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,23,0.0393,NOX,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
