site,date,start_hour,value,variable,units,quality,prelim,met_source,obs_type,minutes,name 
3661,2017-10-26,16,84.20,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,17,79.16,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,18,77.36,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,19,76.28,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,20,73.40,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,21,71.24,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,22,68.36,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-26,23,65.12,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,0,63.68,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,1,61.88,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,2,59.72,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,3,60.44,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,4,59.90,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,5,59.18,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,6,59.72,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,7,62.42,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,8,68.00,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,9,73.04,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,10,77.72,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,11,80.60,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,12,83.48,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,13,85.46,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,14,86.90,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,15,85.82,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,16,82.22,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,17,75.56,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,18,72.86,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,19,69.26,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,20,68.18,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,21,66.56,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,22,64.40,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-27,23,61.70,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,0,60.26,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,1,59.00,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,2,57.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,3,57.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,4,55.94,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,5,55.58,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,6,56.12,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,7,57.74,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,8,58.46,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,9,61.16,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,10,65.12,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,11,69.08,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,12,72.86,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,13,75.56,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,14,77.00,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,15,75.56,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,16,70.52,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,17,64.76,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,18,61.70,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,19,59.90,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,20,58.46,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,21,57.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,22,57.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-28,23,57.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,0,57.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,1,57.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,2,57.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,3,57.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,4,57.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,5,57.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,6,56.84,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,7,57.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,8,57.56,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,9,58.46,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,10,59.90,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,11,61.70,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,12,61.88,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,13,64.04,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,14,65.30,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,15,66.56,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,16,66.92,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,17,64.04,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,18,60.80,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,19,57.92,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,20,57.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,21,57.56,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,22,57.56,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-29,23,56.84,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,0,55.94,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,1,55.94,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,2,55.04,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,3,55.04,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,4,55.04,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,5,55.04,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,6,55.04,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,7,55.22,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,8,56.84,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,9,59.18,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,10,60.98,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,11,63.86,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,12,66.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,13,66.74,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,14,66.56,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,15,64.22,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,16,61.52,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,17,59.54,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,18,58.46,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,19,59.00,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,20,58.28,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,21,57.92,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,22,57.92,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-30,23,58.10,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-31,0,57.92,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-31,1,58.10,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-31,2,58.10,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-31,3,58.28,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-31,4,57.92,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-31,5,57.92,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-31,6,56.30,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-31,7,58.46,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-31,8,59.36,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-31,9,62.06,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-31,10,64.04,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-31,11,66.74,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-31,12,68.54,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-31,13,69.98,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-31,14,69.98,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-31,15,69.80,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-31,16,65.48,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street
 
 Quality Flag Definition 
0, Valid observation 
1, The data supplier marked the observation as suspect - but it is still valid 
2, The automated qa routine judged the observation questionable and invalid 
3, The automated qa routine judged the observation invalid  
4, The data supplier flagged the observation invalid  
5, The observation was flagged invalid manually  

Data extracted from mrgd database: 
July 22, 2019 at 19:56:19
  
