site,date,start_hour,value,variable,units,quality,prelim,name 
3810,2017-10-05,3,1.3257,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,4,1.9144,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,5,2.1799,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,6,2.7205,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,7,2.1921,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,8,2.0561,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,9,1.6852,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,10,1.4730,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,11,1.0614,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,12,1.1896,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,13,1.0117,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,14,0.8877,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,15,0.8021,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,16,0.9758,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,17,0.8161,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,18,0.8974,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,19,0.7552,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,20,0.8970,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,21,0.8389,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,22,0.9168,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-05,23,0.7885,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,0,0.7315,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,1,1.2191,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,2,1.3753,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,3,1.5179,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,4,1.6511,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,5,2.9572,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,6,2.7828,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,7,2.5952,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,8,2.0610,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,9,1.9193,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,10,1.8293,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,11,1.5459,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,12,1.5895,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,13,0.9848,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,14,0.8884,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,16,3.9589,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),1,y,San Jose-Knox Avenue                     
3810,2017-10-06,18,1.4872,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,19,1.9388,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,20,1.9741,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,21,1.6220,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,22,1.9008,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-06,23,1.3479,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,0,0.9319,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,1,1.4229,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
3810,2017-10-07,2,1.2676,BC,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),0,y,San Jose-Knox Avenue                     
